eto_every_minute_smooth,res_psd
0.00031814775351834626,0.0
0.0003161844615221194,0.0
0.00031422063982371634,0.0
0.00031225628436615965,0.0
0.00031029139106609615,0.0
0.0003083259558135806,0.0
0.00030635997447185566,0.0
0.00030439344287713115,0.0
0.0003024263568383601,0.0
0.00030045871213701367,0.0
0.0002984905045268525,0.0
0.0002965217297336969,0.0012567108497023582
0.00029455238345519474,0.0024656792019433146
0.0002925824613605862,0.003362896543276926
0.0002906119590904662,0.0034054219198989526
0.00028864087225654526,0.0011601693833275199
0.0002866691964414075,0.0001120360741635653
0.00028469692719826643,-0.0001205615290150331
0.0002827240600507177,-0.000637108613646401
0.0002807508037518168,-0.00015052001818607105
0.0002787840027686056,-0.00016883791250105803
0.0002769026280827,-0.0006581883906645195
0.00027540625586477366,-0.0005568971030937512
0.0002745451683883978,0.0004628114967692269
0.00027406947690597375,0.0007985457870665121
0.00027367978450900234,0.00013111183472130482
0.00027329715194773264,-0.00021597068537628807
0.00027291473306120166,-0.00031732344765365763
0.0002725323146794868,-0.0004197890502738739
0.0002721498968088577,-0.0006568254667442498
0.0002717674794555844,-0.00015571808567271632
0.0002713850626259373,0.00013963855064091837
0.000271002646326187,0.00037350042673171997
0.0002706202305626047,0.0004890025051749562
0.0002702378153414623,9.068908839666816e-06
0.00026985540066903164,-0.00043758860633357714
0.0002694729865515851,-0.0004229124806772334
0.0002690905729953953,-0.00026933953369452906
0.0002687081600067356,-0.0003421770045100416
0.0002683257475918795,-0.00025585686167816854
0.0002679433357571011,-0.00034129468299209497
0.00026756092450867455,-0.0001182752301328964
0.0002671785138528747,0.000721512880683289
0.00026679610379597667,0.0011218921815227371
0.00026641369434425604,0.00211621272292336
0.00026603128550398874,0.002013199362543955
0.00026564887728145104,0.0006098959476604007
0.0002652664696829195,0.0007679649427466476
0.00026488406271467114,0.0014297703407962162
0.0002645017107468917,0.0014349945469426077
0.00026412115667047203,0.001026495198693085
0.000263762431618543,0.0012326827353339922
0.0002635006711840021,0.0009587721001188924
0.000263394154740573,0.0006670358528491471
0.00026337009533580156,0.0015042726084946011
0.0002633467117711344,0.001887263840220598
0.00026330274091300335,0.0016995655199908179
0.00026323643486676063,0.0022082929066220766
0.0002631478347267946,0.003977224779414966
0.00026303703846044884,0.0051163787836416945
0.00026290414349743594,0.005764285925589665
0.00026274924673346493,0.010916308045929385
0.0002625724445338391,0.01650941784464869
0.0002623738327370252,0.015626676523858476
0.00026215350665819424,0.019830006668754174
0.00026191156109273275,0.023138166148115077
0.0002616480903197265,0.016342890967285154
0.0002613631881054168,0.013045395863389972
0.0002610569477066279,0.014152942248207928
0.00026072946187416756,0.014047343588545244
0.0002603808228562005,0.012127617427311582
0.000260011122401595,0.009975890479798438
0.0002596204517632424,0.009258663756200158
0.00025920890170135093,0.01183681357905357
0.0002587765624867124,0.015117938302162015
0.0002583235239039434,0.01625943808060916
0.00025784987525470166,0.020476244196452276
0.0002573557053608749,0.0252073352953103
0.0002568411025677465,0.03016983468219453
0.00025630600234596574,0.033047328317890506
0.0002557456002688452,0.03493896264165794
0.0002551036333146417,0.03597313327405377
0.000254167173445194,0.040433795230432085
0.00025276225661559934,0.05133945479180252
0.00025107545974020046,0.0593644137124103
0.00024932558189229536,0.06352336293133298
0.00024757011482709636,0.059025222442104786
0.00024581403952315505,0.057990299093689135
0.00024405751091075568,0.05774293490474347
0.00024230052890327665,0.050345510208031685
0.00024054309341409386,0.04336664774480703
0.00023878520435658033,0.0412600173534553
0.00023702686164410637,0.03804586258706877
0.00023526806519004015,0.03078967222133011
0.00023350881490774705,0.02941487368732898
0.0002317491107105897,0.03330489869601916
0.00022998895251192806,0.03874994269606369
0.00022822834022511972,0.04708474488798209
0.00022646727376351942,0.041745226185982864
0.00022470575304047894,0.0224169670819494
0.00022294377796934752,0.013226298533675407
0.00022118134846347176,0.012414905332341908
0.00021941846443619554,0.012392478060162748
0.00021765512580085997,0.010954245850658406
0.00021589133247080345,0.009151739868813125
0.00021412708435936158,0.010244139959055043
0.00021236238137986688,0.014035476556981896
0.00021059722344564946,0.018296617465421217
0.0002088316104700367,0.01917149689370401
0.000207065842691331,0.019063605146111273
0.00020530956425327722,0.018679368753501624
0.00020367396153672096,0.01676742518292984
0.00020258053546609524,0.015105455056229178
0.00020238002120803289,0.012497319007905516
0.00020271766189908997,0.010499735230022123
0.00020317011542848258,0.008980345708611281
0.00020362585567128505,0.006318180773500881
0.00020407523901765773,0.004900637780920869
0.00020451799359693873,0.005573132424973926
0.00020495414852838843,0.005619857818463192
0.00020538373275159004,0.0059734233355701605
0.00020580677502783005,0.006603489334448209
0.00020622330394146705,0.006272639162440807
0.00020663334790128697,0.004324809737469182
0.00020703693514184646,0.002700855403525937
0.00020743409372480365,0.004806346997842437
0.0002078248515402375,0.005768070045644391
0.00020820923630795408,0.004410699625509107
0.00020858727557878122,0.0024292151509104354
0.00020895899673585168,0.0007704518968507656
0.0002093244269958744,0.0004732857408569213
0.00020968359341039431,-0.00016296869853582585
0.00021003652286704044,-0.0004800933894633097
0.00021038324209076347,-0.00011083673150280582
0.00021072377764506093,0.001212808880326044
0.00021105815593319225,0.001833736966851074
0.0002113864031993826,0.0010899343729302569
0.00021170854553001622,0.0006513024167903447
0.00021202460885481807,0.0006809927414139771
0.00021233441172779143,0.00041274014697434414
0.00021263132574352088,0.0021743016664644843
0.00021283867128085517,0.002868023399902553
0.00021266579090739403,0.0011662202683052625
0.00021187136753658028,6.0967840837089504e-05
0.00021070129294277669,-0.0006556197615252835
0.00020944835430721195,-0.000792882548154572
0.00020818967747217852,-0.0009647029431569809
0.00020693195551006185,-0.0008326924851009831
0.00020567540331510297,-0.0005329469672425979
0.0002044200276535219,-0.00035900083539353034
0.000203165835332666,-0.0003411595138645973
0.0002019128332013204,-0.0005193607950951806
0.00020066102815002133,-0.0007996197765242075
0.00019941042711137208,-0.0009476870125124659
0.0001981610370603623,-0.0009951968584982485
0.00019691286501468953,-0.0008886568104858883
0.00019566591803508432,-0.0010343969077262205
0.00019442020322563781,-0.0011943139281702653
0.00019317572773413244,-0.000733852568564286
0.00019193249875237606,-0.0006824284735383879
0.00019069052351653915,-0.001126821252706911
0.000189449809307494,-0.0010530270569072409
0.00018821036345115818,-0.0004751374987052026
0.00018697219331884106,-0.0006794841957551423
0.00018573530632759298,-0.0011928444560970197
0.00018449970994055805,-0.0011163365374220469
0.00018326541166733035,-0.0009956333861000921
0.00018203241906431306,-0.001146615767938286
0.0001808007397350812,-0.0011773700833277445
0.00017957054404606996,-0.0006717486855781774
0.00017834706519042582,-0.0005744741462931913
0.00017719056054213878,-0.0008729461976431097
0.00017632951659412848,-0.00092125251063635
0.00017595446299209562,-0.0010473027041960625
0.00017587401135957988,-0.0012976522946850366
0.0001758592828374848,-0.001194183658792758
0.00017584994880760838,-0.0010592487999633304
0.00017584077760278012,-0.0011010460384686116
0.0001758316063267778,-0.0008961104691308508
0.00017582243497964894,-0.0009143367892403553
0.00017581326356144096,-0.001155064813089579
0.0001758040920722012,-0.001176619328893791
0.00017579492051197709,-0.000757737242952361
0.00017578574888081605,0.0007237419326273642
0.00017577657717876563,0.0011090111961036264
0.00017576740540587327,0.00048458141067153626
0.00017575823356218644,1.257795224429703e-05
0.00017574906164775244,-0.0005933853065742678
0.00017573988966261875,-9.659635411018996e-05
0.0001757307176068329,0.0001276101561635823
0.00017572154548044217,-0.00019869651909310004
0.00017571237328349414,4.195613273227927e-05
0.0001757032010160362,-6.113212108982413e-05
0.00017569402867811593,8.802400005758493e-05
0.00017568485626978075,0.0003139269133453082
0.00017567568379107812,0.0006344837128211545
0.0001756665112420554,0.0002307088789148537
0.0001756573386227602,-0.0006876793955458149
0.00017564816593323976,-0.00076354328089967
0.00017563920401719163,-0.0008369232574967356
0.0001756372228776921,-0.0007278336319900269
0.00017572025649870645,-0.0007733709451701598
0.0001761839201477344,-0.0009605361447764249
0.00017727310528944514,-0.0009735383954998511
0.00017873655474721638,-0.0007173751627791436
0.00018027576254426564,-0.0005705077012261306
0.00018181219638231425,-0.0006135892625995787
0.00018333912951601074,-0.0005325394505955039
0.00018485643793476287,0.0002581621232776721
0.0001863642087564112,0.0001991288285566606
0.0001878625280510999,-0.0008412995184986505
0.00018935148085697965,-0.0008621250561920979
0.0001908311511956286,-0.000719039055408266
0.00019230162208719719,-0.0006425305154225125
0.00019376297556528374,-0.0007203325036205799
0.00019521529269154596,-0.0008346742560210174
0.00019665865357005227,-0.0007890813347479764
0.00019809313736138083,-0.0006438879598984482
0.00019951882229646988,-0.0008930506075921496
0.0002009357856902244,-0.001310870594650737
0.00020234410395488463,-0.0013078108167889901
0.00020374385261316132,-0.001113938609542675
0.00020513510631114243,-0.0007680016635526199
0.0002065179388309753,-0.0007730156986258674
0.00020789242310332914,-0.0007035647653693688
0.0002092586312196434,-0.0008533734355052891
0.000210616634444165,-0.0008599121757503214
0.0002119665032257778,-0.00038360875868537203
0.0002133083072096306,0.001307824502584154
0.00021464181011565528,0.00110487559214556
0.00021595728158949157,-0.0006528559426813851
0.0002171418290804175,-7.338281984026196e-05
0.0002177673506973024,0.00017462596089146132
0.00021747792114041486,-0.00022898464261433826
0.00021663462646060122,-0.0005036785468337523
0.00021566798691828194,-0.0008085642396621351
0.00021469142536180094,-0.00070624703053912
0.0002137147749593368,-0.0003647921288948419
0.00021273834033752189,-0.00019970826670190345
0.00021176211991721884,-0.0004234052838769653
0.00021078611211050634,-0.0006081263187900365
0.00020981031532060873,-0.0006686513813283224
0.00020883472794182517,-0.0007055036273670989
0.00020785934835945935,-0.0005695050916985078
0.00020688417494974721,-0.0005221368014756145
0.00020590920607978412,-0.000575131456300948
0.00020493444010745158,-0.0005708027428346085
0.000203959875381344,-0.00047429854496428003
0.00020298551024069356,-0.0006589746616981751
0.00020201134301529465,-0.0008339021991125017
0.00020103737202542817,-0.0006426956920253524
0.0002000635955817845,-0.00021260840043946239
0.00019909001198538544,-0.00018169944830292994
0.0001981166195275066,-0.00044747447324677836
0.00019714341648959806,-0.0005768115474260593
0.0001961704011432044,-0.00019277612905799213
0.0001951975717498839,-3.2308475448772356e-05
0.00019422492656112758,-0.00038487781153706546
0.00019325246381827655,-0.000563571752272729
0.00019228008952045504,-0.0005950797232650018
0.00019130483927180472,-0.0005643841280217332
0.00019029253850194575,-0.0006864981520988689
0.00018911341513830427,-0.0007233664169352672
0.0001876582996421067,-0.0008310822582516808
0.00018603373423454773,-0.0007055016954020665
0.0001843682536703042,-0.0005106439810750318
0.00018269575211228434,-0.000524792716825595
0.00018101913008591652,-0.0006809663146569722
0.00017933843503737567,-0.0008290941399542451
0.00017765362215394439,-0.0007780880781232957
0.00017596464604745642,-0.0003753262117889289
0.00017427146074498588,-0.00042957262586640343
0.00017257401967935433,-0.0004845091099420218
0.00017087227567945255,-0.0003380980252509769
0.00016916618096037196,-0.0004714623779763505
0.00016745568711334284,-4.3099643074251404e-05
0.00016574074509547384,-8.035272922102266e-05
0.0001640213052192882,-0.0003590081500333131
0.00016229731714205166,-0.00041007130897829924
0.0001605687298548881,-0.0004911270944134571
0.00015883549167167721,-0.0006542635341278968
0.00015709755021772986,-0.0006950438794655067
0.00015535485241823543,-0.0002325241960888791
0.00015360734448647545,0.00015065544801862174
0.0001518549719117981,0.0003260867053118677
0.00015009767944734888,0.00035003209188300133
0.00014833541109755051,0.000513016486183071
0.0001465681101053264,0.0006260977135897905
0.00014479571893906163,0.0004348016521269482
0.000143018416238007,-0.000127751639483642
0.00014124375364687596,-0.0005382459610778767
0.00013955944436734995,-0.0005033585746774261
0.00013829855765003704,-0.00038649744249585893
0.00013774028709014058,-0.00013453441112443176
0.0001376088312928097,-0.00028503525656353723
0.00013757265503718696,-0.00022845244607250237
0.00013754429999240136,0.0004871391088711041
0.0001375161799966158,0.00010753034528121486
0.000137488058814577,-0.000740347135795294
0.00013745993644862433,-0.00065002787487356
0.0001374318129010977,-0.00011244000581311919
0.00013740368817433737,0.00033067638126982324
0.00013737556227068424,0.00030077941159867283
0.0001373474351924796,-0.0003543845727322914
0.00013731930694206522,-0.0006907263485441684
0.00013729117752178316,-0.000425234674502617
0.00013726304693397606,-0.0001444518843114473
0.00013723491518098728,-0.0003519404898897349
0.00013720678226516049,-0.0008129095894948701
0.00013717864818883974,-0.0007319236065186363
0.0001371505129543695,-0.0006308674894766053
0.00013712237656409462,-0.0006776101378926924
0.00013709423902036067,-0.0006637112937976086
0.00013706610032551364,-0.0008741171615670451
0.00013703796048189986,-0.0009927405242121656
0.00013700981949186613,-0.0007569702829469671
0.00013698167735775975,-0.0006958715454015163
0.0001369535340819285,-0.0003699696984045264
0.00013692538966672056,-3.3569526349919165e-05
0.00013689724411448457,-0.00034148808477862946
0.00013686909742756972,-0.0007589439372899243
0.00013684094960832565,-0.0009038329967282488
0.00013681280065910221,-0.0007674310466758705
0.00013678465058225,-0.0006354676163334849
0.0001367564993801199,-0.0003029772436422551
0.00013672834705506318,-0.00046116538979934507
0.00013670019360943183,-0.0008182889195692544
0.00013667203904557806,-0.0007837867669344689
0.00013664388336585463,-0.0007577444693507296
0.00013661572657261471,-0.00036127640541416817
0.00013658756866821202,-0.00043937826409123915
0.00013655940965500067,-0.00047002130734163927
0.00013653124953533495,-0.0004305406217682828
0.00013650308831156976,-0.000734760278961355
0.00013647492598606065,-0.0005413292893345911
0.00013644676256116376,-0.00046593518874071815
0.00013641859803923531,-0.0005234224379013774
0.00013639043242263184,-0.0005531374101601649
0.00013636226571371056,-0.00045756533959773193
0.00013633409791482918,-0.00042086342151803624
0.0001363059290283458,-0.0005574649191539827
0.00013627775905661893,-0.0005246484644197968
0.00013624958800200732,-0.00026533767181557977
0.00013622141586687044,-9.978004924249273e-05
0.00013619324265356838,-0.00029257992496711793
0.0001361650683644613,-0.00045084754271051963
0.00013613689300190988,-0.0005449159486762278
0.0001361087165682752,-0.0006487868479674308
0.00013608053906591892,-0.000605873651377431
0.0001360522065874583,-0.00048418522471815884
0.000136018776547605,-0.0003862785977529759
0.00013592326383250945,-0.000378708546314499
0.0001355496030994261,-0.0003445707800666664
0.00013471780198153662,0.0002711740488361425
0.00013360925993962985,0.0002992294937120832
0.00013244069535589325,-0.00021475490457123492
0.0001312692271540702,0.0001953702367216703
0.0001300998140430063,0.00012012165896746474
0.00012893261641480665,-0.0004172272695148749
0.0001277676405092097,-0.000518534145572902
0.00012660489261636287,-0.0005450832171088882
0.00012544437907729814,-0.00031334766700608085
0.00012428610628441278,-0.00022309165323475266
0.0001231300806819553,-0.00046661172478701385
0.00012197630876651725,-0.0004884249461072354
0.0001208247970875303,-0.0004590909158889156
0.0001196755522477696,-0.0007898439384306233
0.00011852858090386215,0.0004932591832380595
0.0001173838897668015,0.0008491341135516972
0.00011624148560246853,0.00039590667867273055
0.00011510137523215788,0.00010811486706074902
0.00011396356553311032,-0.0008174783476653236
0.00011282806343905152,-0.0006574750270150753
0.00011169487594073747,-0.0005065364946592599
0.00011056401008650565,-0.0005977331132706043
0.00010943547298283256,0.0007453224890008325
0.00010830927179489812,0.0008023263692411575
0.00010718541374715687,-0.000461717352590707
0.0001060639061239152,-0.0005246381786769838
0.000104944966379895,0.00045492860436890936
0.000103835348340047,0.0005325318147282321
0.00010281282104205656,-0.0005965235554838966
0.00010217196775377788,-0.0004878506639088842
0.00010215678448576483,-0.00020670683403545276
0.00010251680065374677,0.0013757143872392685
0.00010295447000550445,0.0010274765693378818
0.0001033914784939828,-0.0008029352355607422
0.00010382107525957706,-0.0008971168576923372
0.0001042430906114237,-0.000748404688838189
0.0001046575660738455,-0.0007130650519160397
0.00010506454291584436,-0.0007208768901681983
0.0001054640621530231,-0.0004857271908066396
0.00010585616454949015,0.003827766499215124
0.00010624089061974684,0.003511560397986724
0.0001066182806305578,-0.001030745178682957
0.0001069883746028044,-0.0008116082419481474
0.00010735121231332187,-0.0006190165771111644
0.00010770683329672036,-0.0005187263314602175
0.00010805527684718898,-0.0006607573631389752
0.00010839658202028426,-0.0007981614152220429
0.00010873078763470268,-0.0006372285584360649
0.0001090579322740367,-0.0007809772921001379
0.00010937805428851633,-0.000811402367492442
0.00010969119179673499,-0.0006478194279130323
0.00010999738268735957,-0.0006992651973678488
0.00011029666462082557,-0.0006292840728299165
0.00011058907503101768,-0.0006140843694721898
0.00011087465112693513,-0.0006806565687406119
0.00011115342989434271,-0.0006345284132974749
0.0001114252802341786,-0.0005385702282496574
0.00011168484884025145,-0.0005429271313232009
0.00011187004822643996,-0.0007998855860278375
0.00011174559659355477,-0.000762616810854766
0.00011111672379454203,-0.0008042545767874554
0.00011018378474501861,-0.0009845546612949896
0.00010918466549467014,-0.000721600303879022
0.00010818200549402353,-0.000782635317120195
0.00010718124492997242,-0.0009610728466646901
0.00010618256378323004,-0.000918185970953167
0.00010518597309189079,-0.0007871866787498849
0.00010419148397175473,-0.0007729337462389907
0.00010319910761701163,-0.0007700905343598352
0.00010220885530093256,-0.0006907819126502623
0.00010122073837656854,-8.686916357036889e-05
0.00010023476827745668,-0.00030158527450652173
9.925095651833383e-05,-0.0008303154430582271
9.826931469585808e-05,-0.0005543863905796975
9.728985448933767e-05,-0.0007826423268582072
9.631258766146762e-05,-0.0007955429418216031
9.533752605907419e-05,-0.0007054800691190799
9.436468161386768e-05,-0.0006939083904634602
9.339406634320355e-05,-0.0008527094942727409
9.242569235085099e-05,-0.0008014932583059187
9.145957182777027e-05,-0.0006725452850611102
9.049571705289833e-05,-0.001031417509178123
8.953414039394315e-05,-0.001263784964470438
8.85748543081863e-05,-0.0009934699356365373
8.761787134329449e-05,-0.0009165109201952903
8.666320413813987e-05,-0.0012394558872840244
8.571095107061681e-05,-0.00134570150195934
8.476387523196702e-05,-0.001295303123373115
8.385369502245937e-05,-0.000947383418327119
8.310059350870806e-05,-0.0006943409542203849
8.260445345564459e-05,-0.0007498683774833648
8.226386081764181e-05,-0.0003332885205840075
8.195793238122426e-05,-0.00027644221755829257
8.165482188444432e-05,-0.0007627732399035914
8.13517680552698e-05,-0.0009422799927853998
8.104868492113709e-05,-0.0009784125125684717
8.074557247894692e-05,-0.0006198262843770674
8.044243072559968e-05,-0.0002483597686091521
8.013925965799565e-05,-0.0003789906432057899
7.983605927303483e-05,-0.0003473275457275271
7.953282956761698e-05,-0.0003621592995690648
7.922957053864168e-05,-0.0006299069422649461
7.892628218300817e-05,-0.0007461781268595091
7.862296449761529e-05,-0.0009016000677344316
7.831961747936168e-05,-0.0009761942520092326
7.80162411251459e-05,-0.0007221068641820594
7.771283543186615e-05,-0.0005869380715013417
7.740940039642029e-05,-0.0007745016296413221
7.710593601570605e-05,-0.00046063012301977846
7.680244228662082e-05,-0.00036060499568213444
7.649891920606163e-05,-0.0006887412730169906
7.619536677092544e-05,-0.0006210306250835629
7.589178497810889e-05,-0.0008354784971057461
7.558817382450826e-05,-0.000966786787965912
7.528453330701978e-05,-0.0009292277367751733
7.498086342253948e-05,-0.001051746948268928
7.46771476028852e-05,-0.0008696965142543922
7.437285392588458e-05,-0.0007318211676634601
7.406185063257972e-05,-0.0005718111412953419
7.372090081261178e-05,-0.0006485767777387741
7.33307123714092e-05,-0.000944359793867422
7.291094165824947e-05,-0.0009554192377451143
7.248499502589175e-05,-0.0009090761859983365
7.205903952876994e-05,-0.0006917658116808445
7.16336119755747e-05,-0.0008885217738253681
7.120873132591359e-05,-0.0002042133344676289
7.078439990663693e-05,-7.634174434223429e-05
7.036062005253053e-05,-0.0005554398456868448
6.99373941063476e-05,-0.00034368535034645653
6.95147244188412e-05,-0.0005609012442298056
6.909261334879636e-05,-0.0007646508838432542
6.867106326306285e-05,-0.00047451505723028475
6.825007653658796e-05,-0.0005920391107062661
6.782965555244899e-05,-0.0010537758053137392
6.740980270188633e-05,-0.0009941937723579874
6.699052038433706e-05,-0.0010887614480099561
6.657181100746782e-05,-0.0007124430511087354
6.615367698720837e-05,-0.00041293289495936136
6.573612074778538e-05,-0.0007438211496301195
6.531914472175616e-05,-0.0008805882716222957
6.490275135004259e-05,-0.0009408276777113089
6.448694308196562e-05,-0.0010012443635365464
6.40717223752794e-05,-0.0006468038852815994
6.365709169620537e-05,-0.0005224975860589343
6.324305351946721e-05,-0.0005537213570292465
6.282961032832597e-05,-0.0008014938895184454
6.241680255495571e-05,-0.0011110513796110943
6.200585108402324e-05,-0.0011539607296386922
6.161080535865992e-05,-0.0012065003432263355
6.128492431860621e-05,-0.0011056538630315194
6.10725539131464e-05,-0.0009865037120809772
6.092893584214364e-05,-0.00043485399795806234
6.0800622100589224e-05,-0.00012199915707911124
6.067352793374504e-05,-0.0006190522215048233
6.054643199911266e-05,-0.0009516793763878484
6.041929626687115e-05,-0.0008222050790182012
6.0292120734171946e-05,-0.0004478356399161276
6.016490539816791e-05,-0.0005467426256530183
6.003765025601338e-05,-0.0005782761985033691
5.991035530486407e-05,-0.00025587987799968737
5.978302054187711e-05,-0.00024202194186173642
5.965564596421123e-05,-0.0008317766861546394
5.952823156902658e-05,-0.0014024108409089742
5.940077735348475e-05,-0.0013827214616736194
5.927328331474883e-05,-0.0011057468107860124
5.914574944998333e-05,-0.0008163739143880466
5.9018175756354325e-05,-0.0009542411347550628
5.8890562231029156e-05,-0.0009523600236511776
5.876290887117661e-05,-0.001027372227822676
5.8635215673967214e-05,-0.0011947047126219523
5.8507482636572845e-05,-0.0011523595694655775
5.837970975616671e-05,-0.0012419956002608368
5.8251897029923555e-05,-0.0012186571296909365
5.812404445501954e-05,-0.0008930783063852976
5.7996152028632344e-05,-0.0006529931296948011
5.7868219747941146e-05,-0.0002721785197354887
5.774035396387702e-05,-0.0002284622369768119
5.761596922098577e-05,-0.0005478790256356891
5.7534414920062414e-05,-6.26606369334981e-05
5.76446531090227e-05,-0.00012493431517723863
5.806953048752635e-05,-0.0008420406410077907
5.868118790882325e-05,-0.0008156698950996244
5.9328382550864506e-05,-0.0006558889106904608
5.997136496262045e-05,-0.0008882138038899257
6.060674641889394e-05,-0.0009655708063928126
6.123448079908921e-05,-0.000859515280627221
6.185462871507377e-05,-0.0009484026997952366
6.246725010686928e-05,-0.0010426631438023026
6.307240425191781e-05,-0.0010129342282267917
6.367014977419518e-05,-0.00033766571044302474
6.426054465317351e-05,0.00021308566283140262
6.484364623263745e-05,0.0004334855764303036
6.541951122935608e-05,-0.0001578726455425672
6.598819574161283e-05,-0.0006032117210714727
6.654975525759666e-05,-0.0005226817736373457
6.71042446636572e-05,-0.0007603870069119445
6.765171825242589e-05,-0.0005144401598426995
